Orig_Idx,Time_Interval_End,Time,Mid_Price,Ask_Size_1,Ask_Price_1,Bid_Price_1,Bid_Size_1
138129,7515,7513.85,584.915,310,585,584.83,250
138139,7516,7515.77,584.915,310,585,584.83,150
138162,7517,7516.99,584.86,100,584.89,584.83,150
138225,7518,7517.9,584.89,100,584.95,584.83,150
138247,7519,7518.62,584.875,100,584.92,584.83,150
138292,7520,7520,584.8,100,584.88,584.72,400
138315,7521,7520.59,584.79,100,584.87,584.71,96
138321,7522,7521.46,584.78,100,584.87,584.69,100
138323,7523,7522.19,584.78,100,584.87,584.69,100
138324,7524,7523.07,584.78,100,584.87,584.69,100
138334,7525,7524.6,584.81,100,584.86,584.76,66
138375,7526,7525.87,584.745,100,584.8,584.69,100
138428,7527,7526.9,584.72,100,584.75,584.69,194
138555,7528,7527.91,584.82,19,584.94,584.7,100
138558,7529,7528.91,584.82,19,584.94,584.7,100
138609,7530,7529.69,584.785,100,584.92,584.65,300
138609,7531,7529.69,584.785,100,584.92,584.65,300
138660,7532,7531.99,584.73,100,584.85,584.61,96
138685,7533,7532.98,584.73,100,584.85,584.61,106
138717,7534,7533.86,584.7,18,584.79,584.61,96
138900,7535,7534.97,584.6,118,584.7,584.5,1200
138944,7536,7535.97,584.595,18,584.69,584.5,1197
138981,7537,7536.74,584.565,100,584.63,584.5,1197
139012,7538,7537.97,584.575,100,584.65,584.5,1000
139039,7539,7538.77,584.56,100,584.61,584.51,50
139062,7540,7539.89,584.585,100,584.65,584.52,100
139169,7541,7540.56,584.575,100,584.65,584.5,1000
139190,7542,7541.88,584.625,100,584.75,584.5,1000
139252,7543,7542.83,584.56,54,584.64,584.48,300
139267,7544,7543.91,584.55,54,584.62,584.48,300
139268,7545,7544.39,584.55,54,584.62,584.48,300
139274,7546,7545.75,584.57,54,584.62,584.52,100
139285,7547,7546.51,584.545,54,584.61,584.48,300
139300,7548,7548,584.535,154,584.59,584.48,200
139391,7549,7548.99,584.605,100,584.72,584.49,300
139404,7550,7549.81,584.63,100,584.72,584.54,100
139415,7551,7550.95,584.64,100,584.72,584.56,5
139442,7552,7551.96,584.655,100,584.75,584.56,5
139584,7553,7552.97,584.645,100,584.72,584.57,100
139600,7554,7553.69,584.64,100,584.72,584.56,5
139704,7555,7554.95,584.56,100,584.65,584.47,15
139724,7556,7555.86,584.525,18,584.61,584.44,1185
139729,7557,7556.45,584.51,18,584.58,584.44,1185
139748,7558,7557.65,584.515,3,584.59,584.44,1185
139773,7559,7558.84,584.54,18,584.62,584.46,100
139814,7560,7559.74,584.57,18,584.68,584.46,100
139958,7561,7560.99,584.685,67,584.76,584.61,200
139990,7562,7561.86,584.745,100,584.8,584.69,100
140080,7563,7562.93,584.64,119,584.74,584.54,18
140171,7564,7563.94,584.51,100,584.57,584.45,100
140225,7565,7564.99,584.54,100,584.6,584.48,100
140232,7566,7565.96,584.53,100,584.58,584.48,100
140240,7567,7566.87,584.535,100,584.58,584.49,100
140241,7568,7567.18,584.535,100,584.58,584.49,100
140241,7569,7567.18,584.535,100,584.58,584.49,100
140288,7570,7570,584.61,19,584.68,584.54,100
140403,7571,7570.81,584.64,119,584.77,584.51,100
140432,7572,7571.44,584.62,100,584.74,584.5,50
140435,7573,7572.87,584.62,100,584.74,584.5,50
140465,7574,7573.72,584.65,100,584.74,584.56,100
140474,7575,7574.85,584.65,100,584.74,584.56,100
140477,7576,7575.67,584.65,100,584.74,584.56,100
140482,7577,7576.66,584.64,100,584.74,584.54,100
140503,7578,7577.98,584.62,100,584.71,584.53,100
140516,7579,7578.13,584.645,119,584.73,584.56,18
140544,7580,7579.77,584.635,100,584.73,584.54,118
140569,7581,7580.62,584.635,100,584.73,584.54,100
140597,7582,7581.97,584.645,100,584.77,584.52,110
140607,7583,7582.65,584.605,3,584.68,584.53,18
140616,7584,7583.92,584.6,3,584.68,584.52,110
140619,7585,7584.54,584.595,103,584.67,584.52,110
140621,7586,7585.23,584.61,103,584.67,584.55,32
140622,7587,7586.28,584.61,103,584.67,584.55,32
140622,7588,7586.28,584.61,103,584.67,584.55,32
140645,7589,7588.97,584.585,3,584.65,584.52,100
140687,7590,7589.96,584.58,3,584.64,584.52,18
140696,7591,7591,584.57,3,584.64,584.5,50
140697,7592,7591.29,584.57,3,584.64,584.5,50
140709,7593,7592.97,584.57,3,584.64,584.5,50
140715,7594,7593.17,584.575,3,584.64,584.51,100
140716,7595,7594.99,584.575,3,584.64,584.51,118
140716,7596,7594.99,584.575,3,584.64,584.51,118
140718,7597,7596.12,584.575,3,584.64,584.51,100
140723,7598,7597.48,584.57,3,584.62,584.52,44
140727,7599,7598.02,584.57,3,584.62,584.52,44
140750,7600,7600,584.605,100,584.66,584.55,100
140753,7601,7600.31,584.605,100,584.66,584.55,100
140760,7602,7601.86,584.585,100,584.66,584.51,100
140766,7603,7602.8,584.58,100,584.65,584.51,100
140815,7604,7604,584.645,100,584.74,584.55,18
140844,7605,7604.98,584.655,100,584.74,584.57,300
140849,7606,7605.47,584.655,100,584.74,584.57,400
140850,7607,7606.01,584.655,100,584.74,584.57,400
140855,7608,7607.38,584.65,100,584.74,584.56,100
140898,7609,7608.8,584.555,100,584.6,584.51,100
140903,7610,7609.21,584.55,100,584.6,584.5,50
140906,7611,7610.53,584.55,100,584.6,584.5,50
140906,7612,7610.53,584.55,100,584.6,584.5,50
140908,7613,7612.56,584.55,100,584.6,584.5,50
140909,7614,7613.29,584.55,100,584.6,584.5,50
140909,7615,7613.29,584.55,100,584.6,584.5,50
140911,7616,7615.86,584.545,100,584.59,584.5,50
141047,7617,7616.66,584.675,100,584.74,584.61,100
141080,7618,7617.51,584.62,100,584.68,584.56,92
141102,7619,7618.95,584.665,100,584.74,584.59,300
141116,7620,7619.93,584.665,100,584.74,584.59,400
141129,7621,7620.9,584.67,100,584.74,584.6,92
141140,7622,7621.94,584.665,100,584.74,584.59,400
141140,7623,7621.94,584.665,100,584.74,584.59,400
141141,7624,7623.14,584.67,100,584.74,584.6,100
141147,7625,7624.8,584.67,200,584.74,584.6,100
141186,7626,7625.76,584.695,10,584.75,584.64,100
141204,7627,7626.75,584.675,10,584.75,584.6,100
141226,7628,7627.87,584.735,200,584.8,584.67,3
141239,7629,7628.96,584.735,187,584.8,584.67,3
141241,7630,7629.83,584.745,187,584.8,584.69,50
141323,7631,7630.73,584.825,100,584.94,584.71,100
141336,7632,7632,584.835,100,584.94,584.73,200
141337,7633,7632.95,584.835,100,584.94,584.73,200
141340,7634,7633.43,584.85,100,584.94,584.76,86
141351,7635,7634.98,584.85,100,584.94,584.76,186
141375,7636,7635.84,584.89,100,584.96,584.82,86
141384,7637,7636.81,584.89,100,584.96,584.82,86
141410,7638,7637.95,584.89,200,584.97,584.81,100
141412,7639,7638.57,584.89,200,584.97,584.81,100
141423,7640,7639.7,584.855,300,584.9,584.81,100
141431,7641,7640.58,584.855,300,584.9,584.81,100
141453,7642,7641.95,584.895,100,584.98,584.81,100
141459,7643,7643,584.895,100,584.98,584.81,100
141461,7644,7643.6,584.895,100,584.98,584.81,100
141462,7645,7644.81,584.895,100,584.98,584.81,200
141468,7646,7645.16,584.895,100,584.98,584.81,200
141484,7647,7646.98,584.915,100,584.98,584.85,200
141493,7648,7647.11,584.92,318,584.99,584.85,200
141521,7649,7648.8,584.92,100,584.99,584.85,200
141528,7650,7649.33,584.92,100,584.99,584.85,200
141535,7651,7650.8,584.92,100,584.99,584.85,200
141536,7652,7651.44,584.92,100,584.99,584.85,200
141541,7653,7652.99,584.925,100,584.99,584.86,100
141547,7654,7653.57,584.925,100,584.99,584.86,200
141552,7655,7654.53,584.94,100,584.99,584.89,100
141558,7656,7655.65,584.925,100,584.99,584.86,200
141558,7657,7655.65,584.925,100,584.99,584.86,200
141565,7658,7657.78,584.925,100,584.99,584.86,200
141593,7659,7658.97,584.925,100,584.99,584.86,200
141594,7660,7659.12,584.925,100,584.99,584.86,200
141597,7661,7660.87,584.925,100,584.99,584.86,200
141605,7662,7661.83,584.915,200,584.97,584.86,200
141610,7663,7662.87,584.915,100,584.97,584.86,200
141611,7664,7663.83,584.915,100,584.97,584.86,200
141619,7665,7664.52,584.915,100,584.97,584.86,200
141646,7666,7665.8,584.91,200,584.96,584.86,200
141646,7667,7665.8,584.91,200,584.96,584.86,200
141650,7668,7667.67,584.915,200,584.96,584.87,100
141686,7669,7668.71,584.87,200,584.96,584.78,50
141695,7670,7669.67,584.87,200,584.96,584.78,50
141704,7671,7670.6,584.865,200,584.95,584.78,50
141713,7672,7671.84,584.905,200,584.95,584.86,75
141718,7673,7672.45,584.91,100,584.96,584.86,75
141726,7674,7673.32,584.87,100,584.96,584.78,50
141727,7675,7674.45,584.87,100,584.96,584.78,50
141740,7676,7675.75,584.885,100,584.96,584.81,100
141741,7677,7676.28,584.885,100,584.96,584.81,100
141747,7678,7677.97,584.885,100,584.96,584.81,100
141770,7679,7678.49,584.865,118,584.95,584.78,50
141781,7680,7679.77,584.87,100,584.96,584.78,50
141790,7681,7681,584.855,10,584.93,584.78,50
141831,7682,7681.54,584.83,18,584.92,584.74,500
141836,7683,7682.9,584.85,100,584.96,584.74,500
141837,7684,7683.02,584.85,100,584.96,584.74,500
141838,7685,7684.3,584.85,100,584.96,584.74,500
141847,7686,7685.85,584.85,100,584.96,584.74,500
141862,7687,7686.95,584.85,100,584.96,584.74,500
141866,7688,7687.54,584.85,100,584.96,584.74,500
141875,7689,7688.96,584.85,100,584.96,584.74,500
141892,7690,7690,584.86,100,584.96,584.76,100
141913,7691,7690.6,584.86,100,584.96,584.76,100
141914,7692,7691.19,584.86,100,584.96,584.76,100
141914,7693,7691.19,584.86,100,584.96,584.76,100
141922,7694,7693.49,584.87,120,584.96,584.78,3
141929,7695,7694.97,584.875,120,584.96,584.79,15
141938,7696,7695.72,584.87,120,584.96,584.78,503
141947,7697,7696.99,584.87,120,584.96,584.78,503
141950,7698,7697.94,584.875,120,584.96,584.79,100
141971,7699,7698.26,584.87,132,584.96,584.78,500
141973,7700,7699.98,584.87,132,584.96,584.78,500
141975,7701,7700.52,584.87,132,584.96,584.78,500
141977,7702,7701.31,584.87,138,584.96,584.78,500
141979,7703,7702.89,584.87,138,584.96,584.78,500
141980,7704,7703.08,584.87,126,584.96,584.78,500
141980,7705,7703.08,584.87,126,584.96,584.78,500
141981,7706,7705.38,584.885,126,584.96,584.81,100
141981,7707,7705.38,584.885,126,584.96,584.81,100
141983,7708,7707.88,584.89,126,584.96,584.82,100
141984,7709,7708.02,584.89,126,584.96,584.82,100
141984,7710,7708.02,584.89,126,584.96,584.82,100
141986,7711,7710.91,584.89,120,584.96,584.82,100
141991,7712,7711.97,584.89,120,584.96,584.82,100
142004,7713,7712.67,584.89,120,584.96,584.82,100
142010,7714,7714,584.895,25,584.94,584.85,18
142047,7715,7714.48,584.895,404,585,584.79,15
142055,7716,7715.73,584.875,100,584.97,584.78,600
142058,7717,7716.52,584.915,100,584.97,584.86,100
142059,7718,7717.03,584.915,100,584.97,584.86,100
142059,7719,7717.03,584.915,100,584.97,584.86,100
142061,7720,7719.18,584.915,100,584.97,584.86,100
142076,7721,7720.9,584.915,100,584.97,584.86,100
142154,7722,7721.92,584.94,297,585,584.88,15
142163,7723,7722.85,584.965,297,585,584.93,82
142202,7724,7723.93,585.025,20,585.05,585,100
142286,7725,7724.91,585.105,100,585.18,585.03,50
142317,7726,7725.91,585.14,1171,585.25,585.03,150
142342,7727,7726.98,585.14,1171,585.25,585.03,150
142424,7728,7727.83,585.14,1150,585.25,585.03,150
142495,7729,7729,584.955,500,585.05,584.86,18
142513,7730,7729.73,584.945,500,585.05,584.84,500
142522,7731,7730.42,584.945,500,585.05,584.84,500
142537,7732,7731.42,584.945,300,585.05,584.84,500
142540,7733,7732.39,584.955,300,585.05,584.86,15
142553,7734,7733.67,584.955,300,585.05,584.86,100
142555,7735,7734.23,584.955,300,585.05,584.86,100
142574,7736,7735.94,585.005,300,585.05,584.96,100
142636,7737,7736.85,585.105,200,585.21,585,18
142654,7738,7737.95,585.09,106,585.21,584.97,100
142677,7739,7738.86,585.075,6,585.19,584.96,200
142683,7740,7739.99,585.075,6,585.19,584.96,215
142694,7741,7740.87,585.085,106,585.18,584.99,18
142700,7742,7741.72,585.09,106,585.18,585,100
142732,7743,7743,585.12,6,585.18,585.06,100
142844,7744,7743.96,585.15,500,585.24,585.06,200
142847,7745,7744.37,585.15,500,585.24,585.06,200
142848,7746,7745.17,585.15,500,585.24,585.06,200
142849,7747,7746.16,585.15,400,585.24,585.06,200
142853,7748,7747.83,585.15,400,585.24,585.06,200
142856,7749,7748.84,585.165,400,585.24,585.09,15
142862,7750,7749.66,585.155,400,585.24,585.07,100
142863,7751,7750.61,585.155,400,585.24,585.07,100
142881,7752,7751.85,585.135,164,585.17,585.1,3
142894,7753,7752.87,585.12,164,585.17,585.07,118
142897,7754,7753.2,585.12,164,585.17,585.07,118
142897,7755,7753.2,585.12,164,585.17,585.07,118
142901,7756,7755.83,585.12,164,585.17,585.07,218
142917,7757,7756.88,585.12,164,585.17,585.07,218
142924,7758,7757.79,585.12,164,585.17,585.07,218
143011,7759,7758.99,585.25,12,585.3,585.2,100
143028,7760,7760,585.25,32,585.3,585.2,100
143037,7761,7760.95,585.25,50,585.3,585.2,100
143075,7762,7761.84,585.235,38,585.3,585.17,118
143082,7763,7762.56,585.235,56,585.3,585.17,118
143090,7764,7763.7,585.235,38,585.3,585.17,118
143108,7765,7764.77,585.205,175,585.24,585.17,118
143110,7766,7765.29,585.205,175,585.24,585.17,155
143118,7767,7766.92,585.205,100,585.24,585.17,155
143173,7768,7767.98,585.29,200,585.35,585.23,100
143208,7769,7768.73,585.275,206,585.35,585.2,18
143218,7770,7769.83,585.275,306,585.35,585.2,18
143224,7771,7770.36,585.275,306,585.35,585.2,18
143228,7772,7771.53,585.285,306,585.35,585.22,100
143233,7773,7772.92,585.26,100,585.32,585.2,18
143247,7774,7773.82,585.26,100,585.32,585.2,18
143254,7775,7774.77,585.26,100,585.32,585.2,18
143298,7776,7775.8,585.245,120,585.32,585.17,37
143300,7777,7776.56,585.245,120,585.32,585.17,37
143304,7778,7777.41,585.245,120,585.32,585.17,37
143306,7779,7778.42,585.245,120,585.32,585.17,37
143315,7780,7779.86,585.245,120,585.32,585.17,37
143320,7781,7780.93,585.245,120,585.32,585.17,37
143347,7782,7781.9,585.195,120,585.32,585.07,300
143362,7783,7782.59,585.195,20,585.32,585.07,300
143362,7784,7782.59,585.195,20,585.32,585.07,300
143374,7785,7784.96,585.2,26,585.32,585.08,300
143377,7786,7785.36,585.2,44,585.32,585.08,200
143382,7787,7786.88,585.2,26,585.32,585.08,200
143388,7788,7787.98,585.195,206,585.31,585.08,200
143405,7789,7788.88,585.15,100,585.24,585.06,500
143411,7790,7789.51,585.15,100,585.24,585.06,500
143424,7791,7790.98,585.15,100,585.24,585.06,500
143436,7792,7791.34,585.13,300,585.2,585.06,500
143444,7793,7792.33,585.13,300,585.2,585.06,500
143463,7794,7793.99,585.13,300,585.2,585.06,500
143471,7795,7794.11,585.16,300,585.2,585.12,100
143485,7796,7795.5,585.13,300,585.2,585.06,500
143496,7797,7796.49,585.13,300,585.2,585.06,500
143502,7798,7797.37,585.13,300,585.2,585.06,500
143502,7799,7797.37,585.13,300,585.2,585.06,500
143522,7800,7799.97,585.13,306,585.2,585.06,500
143550,7801,7800.79,585.08,6,585.16,585,110
143568,7802,7801.72,585.095,6,585.16,585.03,15
143575,7803,7802.41,585.08,6,585.16,585,110
143580,7804,7803.39,585.08,6,585.16,585,110
143581,7805,7804.6,585.08,6,585.16,585,110
143590,7806,7805.91,585.04,100,585.08,585,110
143590,7807,7805.91,585.04,100,585.08,585,110
143594,7808,7807.45,585.04,100,585.08,585,110
143594,7809,7807.45,585.04,100,585.08,585,110
143608,7810,7809.7,585.04,100,585.08,585,110
143637,7811,7810.77,585.1,350,585.2,585,110
143638,7812,7811.66,585.1,350,585.2,585,110
143677,7813,7813,585.03,100,585.14,584.92,100
143735,7814,7813.82,584.915,100,585,584.83,100
143818,7815,7814.8,584.99,6,585.12,584.86,18
143839,7816,7815.88,584.97,26,585.11,584.83,200
143852,7817,7816.72,584.985,26,585.11,584.86,18
143859,7818,7817.62,584.985,26,585.11,584.86,18
143879,7819,7818.77,584.955,206,585.08,584.83,100
143936,7820,7819.96,584.995,6,585.07,584.92,100
143954,7821,7820.84,584.995,26,585.07,584.92,100
143972,7822,7821.99,584.98,18,585.04,584.92,100
143990,7823,7822.79,584.99,6,585.06,584.92,200
143990,7824,7822.79,584.99,6,585.06,584.92,200
143996,7825,7824.87,584.99,6,585.06,584.92,200
143998,7826,7825.09,584.99,106,585.06,584.92,200
143999,7827,7826.55,584.99,106,585.06,584.92,200
144005,7828,7827.24,584.99,106,585.06,584.92,200
144010,7829,7828.82,584.99,106,585.06,584.92,200
144031,7830,7829.98,584.99,126,585.06,584.92,200
144042,7831,7830.93,584.99,126,585.06,584.92,200
144045,7832,7831.45,584.99,126,585.06,584.92,200
144070,7833,7832.82,584.995,26,585.07,584.92,200
144078,7834,7833.72,584.995,26,585.07,584.92,200
144079,7835,7834.55,584.995,26,585.07,584.92,200
144084,7836,7835.81,585,26,585.07,584.93,18
144094,7837,7836.87,584.99,103,585.06,584.92,200
144094,7838,7836.87,584.99,103,585.06,584.92,200
144102,7839,7838.83,584.99,109,585.06,584.92,100
144114,7840,7840,584.97,200,585.02,584.92,100
144125,7841,7840.69,584.97,200,585.02,584.92,200
144128,7842,7841.92,584.97,300,585.02,584.92,200
144130,7843,7842.45,584.97,300,585.02,584.92,200
144142,7844,7843.83,584.955,3,584.99,584.92,200
144147,7845,7844.95,584.95,100,584.98,584.92,200
144210,7846,7845.75,584.845,24,584.96,584.73,500
144223,7847,7846.66,584.845,6,584.96,584.73,200
144421,7848,7847.87,584.73,106,584.83,584.63,18
144527,7849,7848.94,584.595,23,584.69,584.5,150
144598,7850,7849.98,584.63,100,584.73,584.53,18
144622,7851,7850.85,584.615,200,584.73,584.5,150
144627,7852,7851.99,584.63,200,584.73,584.53,18
144773,7853,7852.95,584.755,106,584.87,584.64,18
144791,7854,7853.5,584.74,106,584.87,584.61,18
144832,7855,7854.86,584.75,206,584.87,584.63,18
144867,7856,7855.97,584.755,6,584.86,584.65,7
144881,7857,7856.64,584.75,6,584.86,584.64,23
144905,7858,7857.67,584.785,300,584.87,584.7,23
144914,7859,7858.87,584.775,300,584.87,584.68,100
144916,7860,7859.51,584.775,300,584.87,584.68,100
144930,7861,7860.9,584.755,308,584.87,584.64,41
144932,7862,7861.74,584.755,308,584.87,584.64,23
144939,7863,7862.38,584.76,308,584.87,584.65,18
144947,7864,7863.59,584.76,100,584.85,584.67,18
144952,7865,7864.51,584.745,109,584.85,584.64,23
144961,7866,7865.98,584.735,100,584.83,584.64,23
144967,7867,7866.52,584.735,108,584.83,584.64,23
144971,7868,7867.81,584.735,108,584.83,584.64,23
144974,7869,7868.67,584.75,108,584.83,584.67,18
144982,7870,7869.67,584.75,108,584.83,584.67,18
144997,7871,7870.94,584.725,208,584.83,584.62,300
145015,7872,7871.96,584.73,208,584.83,584.63,18
145018,7873,7872.45,584.725,208,584.83,584.62,300
145027,7874,7873.52,584.74,208,584.83,584.65,18
145030,7875,7874.74,584.74,208,584.83,584.65,18
145070,7876,7875.57,584.77,200,584.83,584.71,100
145071,7877,7876.13,584.77,200,584.83,584.71,100
145076,7878,7877.89,584.77,200,584.83,584.71,100
145089,7879,7878.73,584.77,200,584.83,584.71,100
145094,7880,7879.33,584.77,200,584.83,584.71,100
145298,7881,7881,584.87,109,584.99,584.75,18
145388,7882,7881.91,584.945,200,585,584.89,100
145425,7883,7882.89,584.88,200,585,584.76,100
145445,7884,7883.98,584.88,200,585,584.76,100
145470,7885,7884.7,584.79,100,584.89,584.69,18
145490,7886,7886,584.79,100,584.89,584.69,18
145503,7887,7886.75,584.785,200,584.89,584.68,141
145512,7888,7887.48,584.82,200,584.89,584.75,100
145513,7889,7888.08,584.82,200,584.89,584.75,100
145520,7890,7889.76,584.82,200,584.89,584.75,100
145520,7891,7889.76,584.82,200,584.89,584.75,100
145554,7892,7891.99,584.905,100,584.97,584.84,100
145574,7893,7892.92,584.905,100,584.97,584.84,100
145583,7894,7893.95,584.865,110,584.97,584.76,200
145588,7895,7894.92,584.855,15,584.95,584.76,100
145596,7896,7895.64,584.865,110,584.97,584.76,100
145618,7897,7896.91,584.865,230,584.97,584.76,100
145632,7898,7897.91,584.86,25,584.96,584.76,100
145642,7899,7898.21,584.85,25,584.94,584.76,100
145654,7900,7899.8,584.845,13,584.93,584.76,100
145673,7901,7900.83,584.84,120,584.92,584.76,100
145684,7902,7901.83,584.84,420,584.92,584.76,100
145684,7903,7901.83,584.84,420,584.92,584.76,100
145690,7904,7903.87,584.835,22,584.91,584.76,100
145699,7905,7904.95,584.82,100,584.88,584.76,100
145714,7906,7905.97,584.795,100,584.91,584.68,23
145737,7907,7906.57,584.8,110,584.91,584.69,18
145751,7908,7908,584.795,110,584.91,584.68,23
145754,7909,7908.99,584.82,110,584.91,584.73,100
145754,7910,7908.99,584.82,110,584.91,584.73,100
145768,7911,7910.91,584.86,210,584.92,584.8,105
145778,7912,7911.5,584.86,200,584.92,584.8,105
145779,7913,7912.14,584.86,200,584.92,584.8,105
145779,7914,7912.14,584.86,200,584.92,584.8,105
145781,7915,7914.43,584.85,100,584.9,584.8,105
145786,7916,7915.66,584.85,100,584.9,584.8,105
145788,7917,7916.87,584.85,100,584.9,584.8,105
145788,7918,7916.87,584.85,100,584.9,584.8,105
145851,7919,7918.93,584.81,32,584.82,584.8,105
145866,7920,7919.93,584.835,109,584.92,584.75,10
145878,7921,7920.85,584.835,9,584.92,584.75,10
145878,7922,7920.85,584.835,9,584.92,584.75,10
145884,7923,7922.12,584.775,27,584.91,584.64,100
145897,7924,7923.8,584.73,100,584.82,584.64,100
145898,7925,7924.94,584.73,100,584.82,584.64,100
145902,7926,7925.3,584.73,100,584.82,584.64,100
145902,7927,7925.3,584.73,100,584.82,584.64,100
145920,7928,7927.93,584.72,109,584.82,584.62,300
145921,7929,7928.18,584.72,109,584.82,584.62,318
145921,7930,7928.18,584.72,109,584.82,584.62,318
145926,7931,7930.7,584.72,109,584.82,584.62,300
145937,7932,7931.87,584.735,109,584.82,584.65,18
145942,7933,7932.18,584.72,109,584.82,584.62,300
145950,7934,7933.81,584.74,109,584.82,584.66,21
145970,7935,7934.77,584.725,109,584.82,584.63,18
146020,7936,7936,584.82,100,584.89,584.75,3
146093,7937,7936.9,584.84,309,584.94,584.74,100
146098,7938,7937.6,584.84,309,584.94,584.74,100
146101,7939,7938.67,584.84,309,584.94,584.74,100
146109,7940,7939.86,584.825,209,584.93,584.72,100
146114,7941,7940.32,584.81,10,584.9,584.72,118
146118,7942,7942,584.825,10,584.91,584.74,65
146121,7943,7942.6,584.825,10,584.91,584.74,65
146122,7944,7943.31,584.825,10,584.91,584.74,65
146136,7945,7944.96,584.84,100,584.92,584.76,18
146137,7946,7945,584.84,100,584.92,584.76,18
146137,7947,7945,584.84,100,584.92,584.76,18
146148,7948,7947.4,584.84,100,584.92,584.76,3
146148,7949,7947.4,584.84,100,584.92,584.76,3
146148,7950,7947.4,584.84,100,584.92,584.76,3
146153,7951,7950.74,584.84,100,584.92,584.76,103
146163,7952,7951.79,584.835,100,584.91,584.76,203
146218,7953,7952.84,584.89,100,584.97,584.81,200
146230,7954,7953.92,584.885,18,584.96,584.81,100
146233,7955,7954.46,584.89,109,584.97,584.81,100
146243,7956,7955.8,584.87,109,584.97,584.77,100
146266,7957,7956.95,584.86,32,584.96,584.76,103
146288,7958,7957.8,584.86,32,584.96,584.76,103
146300,7959,7958.93,584.86,32,584.96,584.76,103
146312,7960,7959.55,584.865,129,584.97,584.76,303
146314,7961,7960.27,584.865,129,584.97,584.76,303
146315,7962,7961.69,584.865,129,584.97,584.76,303
146319,7963,7962.5,584.865,129,584.97,584.76,203
146323,7964,7963.61,584.845,18,584.93,584.76,203
146338,7965,7964.8,584.87,129,584.97,584.77,100
146339,7966,7965.16,584.87,129,584.97,584.77,100
146339,7967,7965.16,584.87,129,584.97,584.77,100
146345,7968,7967.95,584.865,36,584.96,584.77,100
146352,7969,7968.56,584.85,18,584.93,584.77,100
146352,7970,7968.56,584.85,18,584.93,584.77,100
146352,7971,7968.56,584.85,18,584.93,584.77,100
146358,7972,7971.7,584.875,129,584.97,584.78,100
146382,7973,7972.81,584.875,129,584.97,584.78,100
146382,7974,7972.81,584.875,129,584.97,584.78,100
146382,7975,7972.81,584.875,129,584.97,584.78,100
146406,7976,7975.94,584.865,1,584.93,584.8,100
146406,7977,7975.94,584.865,1,584.93,584.8,100
146411,7978,7977.31,584.87,1,584.93,584.81,100
146413,7979,7978.6,584.87,1,584.93,584.81,200
146413,7980,7978.6,584.87,1,584.93,584.81,200
146414,7981,7980,584.87,1,584.93,584.81,200
146416,7982,7981.1,584.87,1,584.93,584.81,200
146418,7983,7982.68,584.87,1,584.93,584.81,200
146431,7984,7983.98,584.87,1,584.93,584.81,100
146436,7985,7984.7,584.895,1,584.93,584.86,100
146441,7986,7985.77,584.92,129,584.97,584.87,100
146461,7987,7987,584.915,129,584.97,584.86,150
146501,7988,7987.98,584.865,9,584.92,584.81,100
146513,7989,7989,584.845,9,584.92,584.77,200
146520,7990,7989.96,584.845,9,584.92,584.77,200
146529,7991,7990.56,584.845,9,584.92,584.77,200
146529,7992,7990.56,584.845,9,584.92,584.77,200
146539,7993,7992.97,584.845,9,584.92,584.77,200
146605,7994,7993.86,584.815,109,584.89,584.74,300
146620,7995,7994.97,584.775,200,584.81,584.74,300
146622,7996,7995.4,584.775,200,584.81,584.74,300
146628,7997,7996.46,584.775,200,584.81,584.74,300
146676,7998,7997.91,584.7,228,584.81,584.59,100
146690,7999,7998.7,584.69,228,584.81,584.57,18
146734,8000,7999.94,584.665,228,584.81,584.52,18
146753,8001,8000.97,584.65,209,584.79,584.51,13
146781,8002,8001.83,584.66,209,584.76,584.56,14
146817,8003,8003,584.62,134,584.74,584.5,100
146828,8004,8003.81,584.635,134,584.74,584.53,18
146834,8005,8004.5,584.64,134,584.74,584.54,9
146845,8006,8005.97,584.62,134,584.74,584.5,100
146858,8007,8006.87,584.62,209,584.71,584.53,18
146861,8008,8007.74,584.605,109,584.71,584.5,100
146867,8009,8008.74,584.605,109,584.71,584.5,100
146898,8010,8009.71,584.605,9,584.69,584.52,18
146909,8011,8010.69,584.625,9,584.7,584.55,18
146928,8012,8011.91,584.625,109,584.71,584.54,100
146948,8013,8012.71,584.625,109,584.71,584.54,100
146976,8014,8013.83,584.6,109,584.7,584.5,100
146976,8015,8013.83,584.6,109,584.7,584.5,100
146976,8016,8013.83,584.6,109,584.7,584.5,100
146993,8017,8016.81,584.595,127,584.69,584.5,100
147003,8018,8017.57,584.585,127,584.67,584.5,100
147017,8019,8018.95,584.585,109,584.67,584.5,100
147026,8020,8019.91,584.585,109,584.67,584.5,100
147041,8021,8020.63,584.585,9,584.67,584.5,100
147051,8022,8021.86,584.585,9,584.67,584.5,100
147054,8023,8022.67,584.585,9,584.67,584.5,100
147056,8024,8023.83,584.585,9,584.67,584.5,100
147059,8025,8024.31,584.585,9,584.67,584.5,100
147069,8026,8025.49,584.605,109,584.71,584.5,100
147070,8027,8026.91,584.605,109,584.71,584.5,100
147072,8028,8027.89,584.605,109,584.71,584.5,100
147073,8029,8028.22,584.615,109,584.71,584.52,100
147073,8030,8028.22,584.615,109,584.71,584.52,100
147075,8031,8030.7,584.615,109,584.71,584.52,100
147075,8032,8030.7,584.615,109,584.71,584.52,100
147079,8033,8032.77,584.6,200,584.68,584.52,100
