Time,Mid_Price,Ask_Size_1,Ask_Price_1,Bid_Price_1,Bid_Size_1
12403.2,583.465,111,583.53,583.4,200
12405,583.48,111,583.53,583.43,200
12406.9,583.48,111,583.53,583.43,200
12407.4,583.48,111,583.53,583.43,200
12409,583.48,211,583.53,583.43,200
12409.7,583.48,211,583.53,583.43,200
12410.8,583.48,211,583.53,583.43,200
12413.9,583.48,211,583.53,583.43,77
12414.6,583.48,211,583.53,583.43,62
12422.8,583.465,3,583.5,583.43,62
12424.4,583.465,3,583.5,583.43,62
12425.3,583.465,3,583.5,583.43,62
12426.5,583.48,211,583.53,583.43,62
12427.7,583.48,211,583.53,583.43,62
12428.2,583.48,211,583.53,583.43,62
12429.5,583.48,211,583.53,583.43,62
12431,583.48,211,583.53,583.43,62
12431.7,583.48,211,583.53,583.43,62
12437.9,583.465,5,583.5,583.43,62
12439.9,583.41,100,583.48,583.34,165
12440.9,583.385,100,583.43,583.34,50
12441.9,583.355,200,583.4,583.31,265
12442.7,583.355,200,583.4,583.31,265
12443.9,583.355,200,583.4,583.31,265
12444.4,583.355,200,583.4,583.31,265
12445.7,583.355,200,583.4,583.31,300
12446.8,583.275,100,583.35,583.2,365
12447.7,583.3,10,583.39,583.21,165
12448.8,583.3,10,583.39,583.21,165
12450.7,583.3,10,583.39,583.21,165
12451.5,583.3,10,583.39,583.21,165
12452.4,583.27,200,583.34,583.2,465
12455.7,583.27,100,583.34,583.2,465
12456.6,583.27,100,583.34,583.2,465
12458.8,583.275,100,583.34,583.21,165
12460.7,583.275,100,583.34,583.21,165
12461.8,583.17,126,583.33,583.01,223
12462.7,583.19,121,583.31,583.07,8
12463.3,583.19,131,583.31,583.07,8
12464.1,583.205,131,583.31,583.1,8
12465.9,583.235,31,583.31,583.16,100
12466.3,583.24,31,583.31,583.17,100
12467.8,583.24,31,583.31,583.17,100
12468.6,583.24,31,583.31,583.17,100
12469.6,583.24,31,583.31,583.17,100
12472.8,583.24,31,583.31,583.17,100
12474.6,583.24,31,583.31,583.17,100
12475.1,583.24,31,583.31,583.17,100
12476.9,583.23,100,583.29,583.17,100
12477.6,583.23,100,583.29,583.17,100
12478.3,583.23,100,583.29,583.17,100
12480.3,583.23,100,583.29,583.17,100
12483.8,583.23,100,583.29,583.17,100
12484.1,583.23,100,583.29,583.17,100
12485.2,583.235,10,583.3,583.17,100
12487.5,583.235,10,583.3,583.17,100
12488.6,583.235,10,583.3,583.17,100
12490.2,583.235,10,583.3,583.17,100
12491.4,583.25,10,583.3,583.2,100
12492.4,583.25,10,583.3,583.2,100
12493.8,583.25,10,583.3,583.2,100
12496.7,583.25,10,583.3,583.2,100
12497.1,583.25,10,583.3,583.2,100
12500.5,583.25,10,583.3,583.2,100
12501.2,583.25,10,583.3,583.2,100
12502.9,583.25,10,583.3,583.2,100
12504.8,583.25,10,583.3,583.2,100
12508.4,583.235,200,583.27,583.2,100
12511.4,583.235,200,583.27,583.2,100
12518.4,583.235,200,583.27,583.2,100
12520.8,583.235,200,583.27,583.2,100
12521.5,583.235,200,583.27,583.2,100
12524.8,583.235,200,583.27,583.2,100
12525.6,583.26,10,583.32,583.2,100
12526.9,583.26,10,583.32,583.2,100
12527.9,583.26,10,583.32,583.2,100
12528.1,583.26,10,583.32,583.2,100
12529.7,583.26,110,583.32,583.2,100
12530.9,583.26,110,583.32,583.2,100
12531.6,583.285,10,583.32,583.25,100
12532.1,583.285,10,583.32,583.25,100
12535,583.2,200,583.27,583.13,100
12535.9,583.175,300,583.22,583.13,100
12536.7,583.175,400,583.22,583.13,100
12539.9,583.175,400,583.22,583.13,100
12540.9,583.175,400,583.22,583.13,100
12541.7,583.175,400,583.22,583.13,100
12544,583.175,400,583.22,583.13,100
12544.8,583.26,31,583.35,583.17,100
12545.9,583.26,31,583.35,583.17,200
12546.8,583.265,31,583.35,583.18,100
12548.9,583.265,31,583.35,583.18,100
12550,583.255,31,583.35,583.16,300
12550.9,583.305,100,583.41,583.2,100
12551.4,583.315,100,583.41,583.22,100
12552.5,583.32,110,583.41,583.23,100
12553.6,583.32,110,583.41,583.23,100
12554.8,583.335,110,583.41,583.26,100
12555.8,583.32,115,583.41,583.23,100
12557.5,583.295,100,583.37,583.22,100
12558.5,583.305,100,583.37,583.24,50
12559.7,583.31,110,583.37,583.25,50
12560,583.31,110,583.37,583.25,50
12561.8,583.305,64,583.36,583.25,50
12563.5,583.315,64,583.36,583.27,100
12564.8,583.315,64,583.36,583.27,100
12566.8,583.31,64,583.36,583.26,50
12567.3,583.31,64,583.36,583.26,50
12569.5,583.315,64,583.36,583.27,50
12571.7,583.315,64,583.36,583.27,50
12573.9,583.335,100,583.36,583.31,100
12574.8,583.315,100,583.36,583.27,50
12575.9,583.32,100,583.36,583.28,50
12576.6,583.32,100,583.36,583.28,50
12577.3,583.32,110,583.36,583.28,50
12578.6,583.315,100,583.35,583.28,50
12579.7,583.265,10,583.36,583.17,100
12580.7,583.26,20,583.35,583.17,100
12581.7,583.24,21,583.31,583.17,100
12582.5,583.24,21,583.31,583.17,100
12583.6,583.24,21,583.31,583.17,100
12584.1,583.24,21,583.31,583.17,100
12586.7,583.235,100,583.3,583.17,102
12588,583.235,100,583.3,583.17,202
12588.3,583.235,100,583.3,583.17,202
12589.8,583.235,100,583.3,583.17,202
12590.4,583.235,100,583.3,583.17,202
12591.6,583.235,110,583.3,583.17,202
12592.6,583.235,110,583.3,583.17,202
12593.7,583.24,115,583.3,583.18,100
12594.2,583.24,315,583.3,583.18,100
12596.6,583.24,315,583.3,583.18,100
12597.6,583.245,315,583.3,583.19,100
12598.7,583.245,315,583.3,583.19,100
12600,583.245,215,583.3,583.19,100
12600.7,583.245,215,583.3,583.19,200
12601.9,583.215,100,583.29,583.14,50
12602.8,583.215,100,583.29,583.14,50
12603.7,583.215,210,583.29,583.14,50
12605,583.16,119,583.27,583.05,200
12605.6,583.16,29,583.27,583.05,200
12606.9,583.16,29,583.27,583.05,200
12607.7,583.16,10,583.27,583.05,100
12608.5,583.16,10,583.27,583.05,100
12609.7,583.19,10,583.27,583.11,100
12611.4,583.195,10,583.27,583.12,100
12612.8,583.305,100,583.39,583.22,100
12613.7,583.36,19,583.43,583.29,100
12614.2,583.36,19,583.43,583.29,100
12615.7,583.36,19,583.43,583.29,100
12616.4,583.36,19,583.43,583.29,100
12617.6,583.36,19,583.43,583.29,100
12618.7,583.36,19,583.43,583.29,100
12619.8,583.36,19,583.43,583.29,100
12620.3,583.36,19,583.43,583.29,100
12622.9,583.36,19,583.43,583.29,100
12624.2,583.36,19,583.43,583.29,100
12626.2,583.36,19,583.43,583.29,100
12628,583.36,29,583.43,583.29,100
12628.2,583.36,29,583.43,583.29,100
12629.7,583.36,129,583.43,583.29,100
12630.8,583.36,134,583.43,583.29,40
12632,583.3,134,583.43,583.17,50
12633,583.27,124,583.37,583.17,50
12633.9,583.265,26,583.36,583.17,50
12635.1,583.265,36,583.36,583.17,50
12636.1,583.265,36,583.36,583.17,50
12637.6,583.265,36,583.36,583.17,50
12638.6,583.265,36,583.36,583.17,50
12640,583.295,36,583.36,583.23,100
12640.9,583.265,36,583.36,583.17,50
12642.6,583.265,36,583.36,583.17,50
12643.7,583.265,36,583.36,583.17,50
12644.5,583.3,36,583.36,583.24,50
12645.6,583.3,36,583.36,583.24,50
12646.5,583.3,36,583.36,583.24,50
12647.9,583.3,36,583.36,583.24,50
12648.9,583.295,300,583.35,583.24,50
12650,583.295,700,583.35,583.24,50
12650.8,583.29,100,583.34,583.24,50
12652,583.28,119,583.32,583.24,50
12652.9,583.28,100,583.32,583.24,50
12653.4,583.3,17,583.36,583.24,50
12655,583.32,10,583.38,583.26,100
12655.8,583.31,10,583.38,583.24,50
12657,583.31,22,583.38,583.24,50
12657,583.31,22,583.38,583.24,50
12659.5,583.31,22,583.38,583.24,50
12662,583.31,22,583.38,583.24,50
12662.9,583.31,22,583.38,583.24,50
12663.9,583.31,12,583.37,583.25,50
12664.4,583.31,12,583.37,583.25,50
12666,583.315,10,583.38,583.25,250
12666.5,583.35,11,583.39,583.31,50
12667.9,583.34,11,583.39,583.29,200
12669.2,583.34,11,583.39,583.29,200
12670.9,583.385,45,583.45,583.32,150
12671.4,583.385,45,583.45,583.32,50
12673.8,583.385,45,583.45,583.32,50
12674.7,583.385,45,583.45,583.32,50
12676,583.385,74,583.45,583.32,50
12676.2,583.385,74,583.45,583.32,95
12679.9,583.385,74,583.45,583.32,95
12680.9,583.385,74,583.45,583.32,50
12682,583.385,29,583.45,583.32,50
12684.8,583.375,29,583.45,583.3,400
12685.5,583.37,100,583.44,583.3,500
12686.7,583.37,100,583.44,583.3,500
12689.1,583.37,100,583.44,583.3,500
12690.5,583.37,100,583.44,583.3,500
12693.5,583.375,100,583.44,583.31,200
12694.2,583.375,200,583.44,583.31,200
12695.5,583.37,200,583.44,583.3,400
12697.1,583.38,200,583.44,583.32,100
12698.9,583.38,230,583.44,583.32,100
12701.9,583.38,230,583.44,583.32,100
12702.2,583.38,230,583.44,583.32,100
12703.8,583.38,210,583.44,583.32,100
12708,583.375,210,583.44,583.31,200
12709.9,583.445,500,583.5,583.39,8
12710.9,583.45,500,583.5,583.4,229
12711.1,583.45,500,583.5,583.4,229
12712.7,583.45,500,583.5,583.4,229
12713.5,583.45,500,583.5,583.4,329
12714.9,583.445,13,583.49,583.4,300
12715.7,583.475,13,583.49,583.46,100
12716.9,583.435,13,583.47,583.4,300
12717.9,583.45,500,583.5,583.4,300
12718.9,583.5,1,583.56,583.44,34
12719.9,583.5,1,583.56,583.44,34
12720.7,583.5,1,583.56,583.44,234
12721.8,583.5,1,583.56,583.44,334
12723,583.545,21,583.62,583.47,8
12723.8,583.545,21,583.62,583.47,8
12724.9,583.54,21,583.62,583.46,200
12725.8,583.54,21,583.62,583.46,200
12727,583.615,13,583.7,583.53,100
12727.6,583.595,13,583.7,583.49,200
12728.9,583.635,23,583.74,583.53,200
12729.9,583.68,33,583.74,583.62,100
12730.7,583.69,10,583.74,583.64,200
12731.5,583.69,10,583.74,583.64,200
12732.8,583.69,10,583.74,583.64,200
12733.7,583.69,10,583.74,583.64,200
12735,583.69,110,583.74,583.64,200
12735.9,583.66,100,583.68,583.64,200
12737,583.545,120,583.65,583.44,8
12738,583.575,5,583.66,583.49,8
12738.6,583.585,1,583.69,583.48,100
12739.8,583.52,100,583.62,583.42,20
12740.2,583.525,100,583.62,583.43,100
12741.8,583.52,100,583.61,583.43,100
12742.3,583.52,100,583.61,583.43,100
12743.4,583.52,100,583.61,583.43,100
12745,583.525,100,583.61,583.44,100
12746,583.535,100,583.61,583.46,8
12746.9,583.54,100,583.61,583.47,8
12747.9,583.53,13,583.6,583.46,8
12748.9,583.52,23,583.6,583.44,100
12749.8,583.53,10,583.6,583.46,8
12750.9,583.525,100,583.59,583.46,187
12752,583.48,20,583.57,583.39,8
12753,583.505,110,583.58,583.43,2
12753.7,583.47,10,583.58,583.36,100
12754.5,583.47,10,583.58,583.36,100
12755.7,583.505,40,583.58,583.43,8
12756.9,583.47,45,583.58,583.36,100
12758.5,583.47,45,583.58,583.36,100
12759.8,583.47,45,583.58,583.36,100
12761,583.495,45,583.58,583.41,8
12761.7,583.47,45,583.58,583.36,100
12762.8,583.485,45,583.58,583.39,8
12764,583.47,45,583.58,583.36,100
12764.7,583.47,25,583.58,583.36,100
12765.3,583.47,25,583.58,583.36,100
12766.1,583.45,10,583.54,583.36,100
12767.6,583.47,10,583.54,583.4,8
12768.5,583.47,15,583.58,583.36,100
12769.8,583.485,15,583.58,583.39,8
12770.6,583.5,15,583.58,583.42,8
12772.6,583.47,10,583.58,583.36,200
12773.8,583.485,10,583.58,583.39,8
12774.3,583.5,10,583.58,583.42,8
12775.7,583.47,10,583.58,583.36,200
12776.2,583.485,10,583.58,583.39,8
12779,583.46,30,583.56,583.36,100
12779.9,583.55,100,583.61,583.49,8
12780.5,583.625,101,583.69,583.56,100
12781.9,583.625,101,583.69,583.56,100
12782.3,583.625,101,583.69,583.56,100
12783.4,583.625,101,583.69,583.56,100
12784.9,583.625,101,583.69,583.56,100
12785.3,583.625,101,583.69,583.56,100
12786.3,583.625,111,583.69,583.56,100
12787.9,583.625,111,583.69,583.56,200
12788.4,583.625,111,583.69,583.56,200
12789.4,583.64,111,583.69,583.59,8
12790.9,583.625,111,583.69,583.56,200
12791.4,583.625,111,583.69,583.56,200
12792.5,583.64,139,583.68,583.6,100
12794.9,583.64,100,583.68,583.6,100
12796.9,583.59,54,583.62,583.56,100
12797.6,583.575,30,583.59,583.56,100
12799,583.63,1,583.69,583.57,100
12799.3,583.625,1,583.69,583.56,100
12800.7,583.625,11,583.69,583.56,100
12802,583.615,1,583.69,583.54,100
12802.9,583.53,1,583.6,583.46,8
12803.6,583.53,1,583.6,583.46,8
12804.9,583.475,22,583.56,583.39,8
12805.9,583.47,131,583.55,583.39,8
12806.8,583.475,131,583.55,583.4,8
12807.8,583.53,131,583.55,583.51,5
12808.9,583.545,1,583.6,583.49,104
12809.8,583.51,1,583.6,583.42,8
12810.5,583.51,1,583.6,583.42,8
12811.6,583.495,10,583.6,583.39,100
12812.3,583.53,10,583.6,583.46,100
12814.8,583.545,10,583.6,583.49,100
12816.7,583.545,10,583.6,583.49,100
12817.7,583.545,10,583.6,583.49,100
12818.6,583.545,1,583.6,583.49,100
12821.9,583.545,1,583.6,583.49,100
12822.8,583.545,10,583.6,583.49,100
12824.1,583.545,10,583.6,583.49,100
12826.6,583.545,1,583.6,583.49,100
12827.6,583.545,1,583.6,583.49,100
12828.8,583.545,1,583.6,583.49,100
12829.8,583.545,1,583.6,583.49,100
12830.8,583.545,1,583.6,583.49,100
12831.4,583.55,10,583.6,583.5,40
12832.8,583.55,10,583.6,583.5,40
12833.8,583.55,10,583.6,583.5,40
12834.9,583.6,100,583.66,583.54,100
12835.8,583.58,150,583.66,583.5,40
12836.8,583.58,150,583.66,583.5,40
12837.7,583.58,150,583.66,583.5,40
12838.2,583.58,150,583.66,583.5,40
12840,583.58,50,583.66,583.5,40
12840.5,583.63,5,583.72,583.54,100
12841.7,583.63,5,583.72,583.54,100
12844.5,583.635,5,583.72,583.55,100
12845.5,583.635,5,583.72,583.55,100
12847.9,583.65,5,583.72,583.58,8
12848.2,583.65,201,583.75,583.55,100
12850.7,583.65,201,583.75,583.55,100
12851.9,583.65,201,583.75,583.55,100
12852.1,583.645,201,583.75,583.54,100
12853.5,583.625,214,583.75,583.5,40
12854.9,583.66,214,583.75,583.57,100
12855.8,583.625,214,583.75,583.5,40
12856.6,583.59,840,583.68,583.5,40
12857.9,583.59,840,583.68,583.5,40
12858.4,583.59,840,583.68,583.5,40
12859.4,583.605,720,583.68,583.53,8
12861.5,583.585,100,583.67,583.5,40
12862.7,583.59,720,583.68,583.5,40
12863.9,583.59,720,583.68,583.5,40
12866.6,583.59,720,583.68,583.5,48
12867.1,583.63,720,583.68,583.58,100
12870.4,583.63,720,583.68,583.58,100
12871.5,583.63,720,583.68,583.58,100
12872.5,583.63,720,583.68,583.58,100
12873.8,583.67,148,583.75,583.59,100
12874.8,583.74,22,583.81,583.67,100
12875.8,583.74,31,583.81,583.67,100
12876.6,583.74,31,583.81,583.67,100
12877.9,583.74,31,583.81,583.67,100
12879.9,583.74,31,583.81,583.67,100
12880.5,583.755,31,583.81,583.7,8
12881.4,583.74,31,583.81,583.67,100
12883,583.74,31,583.81,583.67,100
12883.8,583.75,9,583.83,583.67,200
12886,583.75,9,583.83,583.67,200
12886.2,583.75,9,583.83,583.67,200
12887.8,583.745,100,583.82,583.67,200
12888.8,583.75,100,583.82,583.68,100
12889,583.75,100,583.82,583.68,100
12890.8,583.75,109,583.82,583.68,108
12891.7,583.76,500,583.78,583.74,100
12893,583.73,500,583.78,583.68,100
12893.9,583.73,509,583.78,583.68,100
12896.9,583.73,507,583.78,583.68,108
12898.7,583.73,507,583.78,583.68,100
12899.9,583.73,507,583.78,583.68,100
12900.8,583.73,507,583.78,583.68,100
12901.5,583.74,9,583.8,583.68,100
12902.1,583.74,9,583.8,583.68,100
12903.6,583.74,13,583.8,583.68,100
12904.5,583.75,13,583.8,583.7,100
12905.7,583.74,13,583.8,583.68,200
12906.3,583.74,13,583.8,583.68,200
12908.5,583.74,13,583.8,583.68,208
12909.1,583.74,13,583.8,583.68,300
12911,583.74,13,583.8,583.68,300
12913.8,583.73,1,583.77,583.69,200
12914.3,583.73,1,583.77,583.69,100
12916.8,583.75,13,583.8,583.7,100
12917.1,583.745,13,583.8,583.69,100
12918.2,583.745,13,583.8,583.69,100
12919.2,583.745,13,583.8,583.69,100
12920.4,583.745,13,583.8,583.69,100
12921.9,583.755,113,583.8,583.71,100
12923,583.885,1,583.91,583.86,40
12923.6,583.89,1,583.91,583.87,100
12925,583.835,9,583.93,583.74,8
12925.8,583.825,9,583.93,583.72,100
12927,583.935,2454,584,583.87,100
12927.1,583.935,2454,584,583.87,200
12928.6,583.935,2354,584,583.87,200
12930,583.955,9,584.02,583.89,8
12930.5,583.965,1702,584.05,583.88,8
12931.7,584.01,1677,584.05,583.97,100
12932.9,584.035,110,584.1,583.97,100
12933.9,584.035,110,584.1,583.97,100
12934.7,583.945,100,583.97,583.92,21
12935.9,583.945,100,583.97,583.92,21
12936.7,583.95,100,583.98,583.92,21
12937.5,583.95,100,583.98,583.92,21
12939.9,583.925,100,583.98,583.87,200
12940.9,583.995,1,584.1,583.89,100
12941.8,583.985,17,584.09,583.88,200
12942.9,583.99,17,584.09,583.89,100
12943.4,583.99,17,584.09,583.89,100
12944.6,584.015,17,584.09,583.94,300
12945.7,584.015,17,584.09,583.94,300
12946.1,583.995,11,584.05,583.94,300
12947.9,584.01,13,584.08,583.94,300
12948.7,584.01,21,584.08,583.94,300
12949.6,584.015,21,584.08,583.95,100
12950.8,584.005,18,584.06,583.95,200
12951.6,584.01,7,584.07,583.95,100
12953,584.01,7,584.07,583.95,100
12953.7,583.905,29,584.02,583.79,100
12954.3,583.905,29,584.02,583.79,100
12955.8,583.905,38,584.02,583.79,100
12956.8,583.91,38,584.02,583.8,100
12957.1,583.91,38,584.02,583.8,100
12958.9,583.915,38,584.02,583.81,100
12959.9,583.915,38,584.02,583.81,108
12960.9,583.99,7,584.08,583.9,100
12962,584.005,7,584.08,583.93,100
12962.2,584.005,7,584.08,583.93,100
12963.1,584.005,16,584.08,583.93,100
12964.7,584.005,16,584.08,583.93,100
12965.7,584.005,16,584.08,583.93,100
12966.2,584.005,16,584.08,583.93,100
12967.5,584,113,584.07,583.93,100
12968.8,584,113,584.07,583.93,100
12969.7,584,113,584.07,583.93,100
12972,584,113,584.07,583.93,100
12972.7,583.985,113,584.07,583.9,300
12973.9,583.985,113,584.07,583.9,200
12974.7,583.985,113,584.07,583.9,200
12976.7,583.985,113,584.07,583.9,300
12978.9,583.985,113,584.07,583.9,200
12980,583.985,113,584.07,583.9,200
12981.3,583.985,113,584.07,583.9,200
12982.8,583.985,150,584.07,583.9,200
12983.7,583.995,50,584.07,583.92,100
12984.5,583.985,50,584.07,583.9,200
12986.9,583.985,50,584.07,583.9,200
12987.8,583.98,200,584.06,583.9,200
12988.5,584.04,16,584.08,584,100
12989.6,584.04,16,584.08,584,100
12990.1,584.03,200,584.06,584,100
12991.9,583.98,104,584.06,583.9,300
12993,583.98,213,584.06,583.9,300
12993.8,583.945,110,583.99,583.9,200
12994.1,583.945,110,583.99,583.9,200
12995.9,583.855,200,583.97,583.74,100
12997,583.85,200,583.96,583.74,100
12997.5,583.865,113,583.96,583.77,8
12998.3,583.845,204,583.95,583.74,200
12999.5,583.845,213,583.95,583.74,200
13001,583.86,213,583.95,583.77,200
13001.2,583.875,213,583.95,583.8,8
13002.8,583.905,113,583.95,583.86,100
13003.9,583.945,113,583.96,583.93,100
13004.8,583.91,113,583.96,583.86,100
13005.8,583.905,100,583.95,583.86,100
13008.5,583.91,113,583.96,583.86,100
13009.7,583.91,113,583.96,583.86,100
13010.5,583.91,13,583.96,583.86,100
13012.9,583.93,13,583.96,583.9,100
13013.9,583.93,13,583.96,583.9,100
13014.9,583.99,40,584.06,583.92,100
13015.9,583.99,40,584.06,583.92,100
13016.5,583.99,40,584.06,583.92,100
13017.9,584.03,40,584.06,584,100
13018.3,584.03,40,584.06,584,100
13019.7,584.03,40,584.06,584,100
13021,584,9,584.05,583.95,200
13021.5,584,9,584.05,583.95,200
13022,584,9,584.05,583.95,200
13023.9,584,9,584.05,583.95,200
13025,584,9,584.05,583.95,200
13025.9,584,9,584.05,583.95,200
13028,584.015,49,584.06,583.97,100
13029,583.98,153,584.06,583.9,200
13029.6,583.98,153,584.06,583.9,200
13030.3,583.98,153,584.06,583.9,200
13031.5,584.015,153,584.06,583.97,500
13033,584.015,153,584.06,583.97,500
13033.9,584.05,108,584.13,583.97,600
13034.9,584.05,104,584.13,583.97,600
13036,584.045,104,584.12,583.97,600
13036.9,584.045,104,584.12,583.97,600
13037.6,584.04,100,584.11,583.97,600
13038.6,584.03,5,584.09,583.97,600
13039.4,584.05,10,584.09,584.01,100
13040.3,584.05,15,584.09,584.01,100
13041.6,584.05,20,584.09,584.01,100
13042.7,584.12,8,584.17,584.07,100
13043.8,584.095,100,584.18,584.01,200
13045,584.09,12,584.17,584.01,200
13045.5,584.09,4,584.17,584.01,200
13046.6,584.085,8,584.16,584.01,200
13048,584.09,4,584.17,584.01,200
13048.8,584.195,100,584.23,584.16,100
13049.9,584.185,150,584.25,584.12,200
13050.5,584.18,15,584.24,584.12,200
13051.8,584.18,15,584.24,584.12,200
13053.9,584.24,100,584.29,584.19,100
13054.4,584.23,100,584.29,584.17,200
13056,584.17,104,584.29,584.05,163
13057,584.12,127,584.24,584,403
13057.9,584.12,127,584.24,584,203
13058.6,584.165,36,584.24,584.09,100
13059.9,584.17,13,584.24,584.1,100
13060.3,584.15,5,584.21,584.09,163
13061.7,584.155,100,584.22,584.09,163
13063,584.165,13,584.24,584.09,163
13065,584.195,204,584.3,584.09,163
13065.4,584.195,204,584.3,584.09,163
13066.9,584.22,3,584.29,584.15,100
13067.8,584.215,3,584.29,584.14,163
13068.4,584.26,3,584.29,584.23,500
13069.9,584.27,404,584.31,584.23,663
13070.8,584.255,10,584.28,584.23,663
13071.6,584.255,10,584.28,584.23,663
13072.7,584.25,1,584.27,584.23,663
13073.8,584.255,50,584.28,584.23,663
13075,584.255,50,584.28,584.23,663
13075.7,584.27,146,584.31,584.23,663
13076.5,584.27,46,584.31,584.23,563
13077.9,584.31,20,584.35,584.27,100
13078.7,584.29,20,584.35,584.23,563
13079.4,584.305,20,584.35,584.26,100
13080.9,584.305,20,584.35,584.26,100
13081.9,584.305,20,584.35,584.26,100
13083,584.32,100,584.37,584.27,100
13083.9,584.315,100,584.37,584.26,163
13084.7,584.31,37,584.36,584.26,163
13085.6,584.315,100,584.37,584.26,163
13086.4,584.315,100,584.37,584.26,163
13087.9,584.345,75,584.37,584.32,100
13088.4,584.345,75,584.37,584.32,85
13090,584.265,20,584.3,584.23,500
13091,584.265,20,584.3,584.23,500
13091.4,584.265,300,584.3,584.23,500
13092.9,584.265,800,584.3,584.23,500
13093.4,584.265,800,584.3,584.23,500
13095,584.21,300,584.3,584.12,200
13095.7,584.21,300,584.3,584.12,200
13096.6,584.195,75,584.28,584.11,100
13097.7,584.195,79,584.28,584.11,100
13098.1,584.185,100,584.26,584.11,100
13099.7,584.185,100,584.26,584.11,100
13100.9,584.175,100,584.26,584.09,100
13101.3,584.175,104,584.26,584.09,100
13102.8,584.175,104,584.26,584.09,100
13103.6,584.17,100,584.25,584.09,100
13105.6,584.16,100,584.25,584.07,100
13106.9,584.165,104,584.26,584.07,100
13107.9,584.165,104,584.26,584.07,100
13109,584.165,104,584.26,584.07,100
13109.6,584.165,104,584.26,584.07,100
13111.7,584.165,104,584.26,584.07,100
13113.6,584.18,104,584.26,584.1,500
13114.2,584.18,104,584.26,584.1,500
13115.1,584.18,104,584.26,584.1,600
13118,584.145,500,584.18,584.11,89
13119.3,584.145,500,584.18,584.11,89
13120,584.145,500,584.18,584.11,89
13122.9,584.145,500,584.18,584.11,89
13124,584.145,175,584.18,584.11,89
13124.6,584.185,100,584.26,584.11,89
13125.4,584.185,100,584.26,584.11,89
13126.6,584.185,100,584.26,584.11,89
13127.8,584.16,300,584.18,584.14,89
13128.7,584.17,100,584.18,584.16,100
13129.8,584.14,100,584.18,584.1,600
13130.8,584.17,300,584.18,584.16,100
13131.7,584.14,189,584.18,584.1,600
13132.2,584.14,189,584.18,584.1,600
13133.7,584.135,100,584.17,584.1,600
13134.6,584.135,100,584.17,584.1,600
13135,584.135,100,584.17,584.1,600
13137.8,584.135,100,584.17,584.1,600
13139,584.135,100,584.17,584.1,600
13140.8,584.14,100,584.17,584.11,100
13141.7,584.145,100,584.17,584.12,50
13142.7,584.145,190,584.18,584.11,100
13144,584.15,190,584.18,584.12,52
13144.9,584.15,370,584.18,584.12,52
13145.8,584.15,370,584.18,584.12,52
13146.9,584.14,26,584.16,584.12,52
13147.8,584.145,370,584.18,584.11,100
13148.8,584.15,370,584.18,584.12,100
13149.3,584.15,400,584.18,584.12,100
13150.7,584.15,400,584.18,584.12,100
13152,584.125,100,584.15,584.1,500
13152.8,584.135,100,584.17,584.1,500
13153.9,584.135,100,584.17,584.1,495
13154.8,584.115,200,584.13,584.1,495
13156.8,584.12,1,584.14,584.1,626
13157.5,584.12,1,584.14,584.1,626
13158.3,584.12,1,584.14,584.1,495
13160,584.12,1,584.14,584.1,495
13160.8,584.12,1,584.14,584.1,495
13161.5,584.14,300,584.18,584.1,495
13164.9,584.12,100,584.17,584.07,100
13165.8,584.115,100,584.16,584.07,100
13166.7,584.115,100,584.16,584.07,100
13167.6,584.115,100,584.16,584.07,100
13168.6,584.115,100,584.16,584.07,100
13169.8,584.115,100,584.16,584.07,100
13170.7,584.095,100,584.16,584.03,89
13172,584.08,225,584.16,584,40
13172.1,584.06,125,584.15,583.97,500
13174,584.06,225,584.15,583.97,500
13174.8,584,393,584.02,583.98,8
13175.7,583.995,300,584.02,583.97,500
13176.7,583.925,315,584.02,583.83,100
13177.9,583.955,315,584.02,583.89,8
13178.9,583.925,310,584.02,583.83,300
13179.9,583.945,100,584,583.89,8
13180.3,583.915,100,584,583.83,200
13181.9,583.915,100,584,583.83,200
13182.8,583.915,100,584,583.83,200
13183.7,583.915,200,584,583.83,200
13184.3,583.93,200,584,583.86,8
13185.5,583.93,200,584,583.86,8
13187,583.96,200,584,583.92,8
13187.8,583.945,410,584.02,583.87,8
13188.8,583.935,410,584.02,583.85,100
13189.9,583.96,300,584.02,583.9,8
13190.8,583.93,300,584.02,583.84,100
13191.7,583.93,300,584.02,583.84,100
13192.3,583.945,300,584.02,583.87,8
13193.7,583.995,400,584.02,583.97,100
13194.8,583.995,400,584.02,583.97,100
13195.4,583.995,400,584.02,583.97,100
13197.6,583.995,400,584.02,583.97,100
13198.8,583.995,400,584.02,583.97,100
13199.1,583.985,100,584,583.97,100
13200.7,583.985,100,584,583.97,100
13201.5,583.985,100,584,583.97,100
13202.6,583.985,100,584,583.97,20
13203.2,583.985,100,584,583.97,20
13204.7,583.985,200,584,583.97,20
13205.7,583.985,200,584,583.97,20
13206.7,583.985,200,584,583.97,20
13208,583.985,200,584,583.97,20
13210.5,583.99,100,584.01,583.97,20
13211.6,583.99,100,584.01,583.97,20
13213.3,583.995,105,584.01,583.98,20
13216.9,584,300,584.02,583.98,20
13217.9,583.95,300,584.02,583.88,100
13218.9,583.95,300,584.02,583.88,100
13219.2,583.95,300,584.02,583.88,100
13220,583.95,300,584.02,583.88,100
13221,583.95,300,584.02,583.88,100
13222.1,583.95,300,584.02,583.88,100
13226.4,583.95,300,584.02,583.88,104
